,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
2565,Tata,XZA PLUS PETROL,792000,2018,Mumbai,Petrol,13351,Automatic,2,15484
2566,Maruti,VXI,381000,2012,Mumbai,Petrol,29634,Manual,1,7449
2567,Honda,1.2L I-VTEC V AT,597000,2017,Mumbai,Petrol,29689,Automatic,1,11671
2568,Volkswagen,GT TSI AT,557000,2015,Mumbai,Petrol,95952,Automatic,1,10889
2569,Hyundai,ASTA AT 1.2 KAPPA VTVT,432000,2015,Mumbai,Petrol,48932,Automatic,2,8446
2570,Ford,TREND 1.5L PETROL,547000,2016,Mumbai,Petrol,35216,Manual,1,10694
2571,Maruti,ZXI PLUS,611000,2017,Mumbai,Petrol,30881,Manual,2,11945
2572,Hyundai,1.6 VTVT SX AT,781000,2017,Mumbai,Petrol,15504,Automatic,1,15269
2573,Tata,XZ PLUS PETROL,557000,2020,Mumbai,Petrol,45364,Manual,1,10889
2574,Mahindra,K8 6 STR,667000,2020,Mumbai,Petrol,15049,Manual,1,13040
2575,Maruti,ZXI,389000,2016,Mumbai,Petrol,63848,Manual,2,7605
2576,Hyundai,1.6 VTVT SX AT,686000,2016,Mumbai,Petrol,41188,Automatic,1,13411
2577,Mahindra,W10 AT,974000,2016,Mumbai,Diesel,73804,Automatic,2,18539
2578,Maruti,ZXI,413000,2013,Mumbai,Petrol,45873,Manual,2,8074
2579,Maruti,VXI,296000,2013,Mumbai,Petrol,50244,Manual,1,5787
2580,Maruti,VXI,388000,2013,Mumbai,Petrol,57978,Manual,1,7585
2581,Honda,1.5L I-VTEC SV,649000,2017,Mumbai,Petrol,36486,Manual,2,12688
2582,Hyundai,1.6 SX AT O,1485000,2017,Mumbai,Diesel,47598,Automatic,1,28266
2583,Tata,XZA PLUS PETROL,882000,2019,Mumbai,Petrol,23199,Automatic,1,16788
2584,Maruti,ZETA DIESEL 1.3,575000,2016,Mumbai,Diesel,61183,Manual,2,11241
2585,Renault,RXL PETROL,667000,2018,Mumbai,Petrol,62021,Manual,1,13040
2586,Honda,2.4L 2WD AT,735000,2013,Mumbai,Petrol,74039,Automatic,2,14369
2587,Maruti,DELTA PETROL 1.2,500000,2016,Mumbai,Petrol,36624,Manual,1,9775
2588,Maruti,ZETA 1.3,678000,2017,Mumbai,Diesel,65275,Manual,2,13255
2589,Maruti,ZETA 1.5 SHVS MT PETROL,788000,2018,Mumbai,Petrol,16093,Manual,1,15406
2590,Maruti,ALPHA PETROL 1.2,571000,2017,Mumbai,Petrol,39175,Manual,1,11163
2591,Honda,1.5L I-VTEC ZX CVT,778000,2017,Mumbai,Petrol,42503,Automatic,2,15210
2592,Maruti,VXI,509000,2015,Mumbai,Petrol,85560,Manual,1,9951
2593,Honda,1.5L I-DTEC VX CVT,757000,2019,Mumbai,Diesel,55103,Automatic,2,14799
2594,Hyundai,SX AT 1.6 PETROL,1256000,2019,Mumbai,Petrol,19722,Automatic,2,23907
2595,Hyundai,SPORTZ 1.2,585000,2018,Mumbai,Petrol,21409,Manual,1,11437
2596,Hyundai,SX PLUS AT 1.6 PETROL,808000,2016,Mumbai,Petrol,80837,Automatic,2,15380
2597,Volkswagen,GT TSI AT,565000,2015,Mumbai,Petrol,76275,Automatic,1,11046
2598,Maruti,ALPHA PETROL 1.2,781000,2020,Mumbai,Petrol,20297,Manual,1,15269
2599,Hyundai,SPORTZ 1.2 KAPPA VTVT CNG,678000,2020,Mumbai,CNG,59263,Manual,1,13255
2600,Maruti,LXI CNG,309000,2012,Mumbai,CNG,48766,Manual,1,6041
2601,Honda,S MT,378000,2015,Mumbai,Petrol,33574,Manual,1,7390
2602,Maruti,VDI SHVS,881000,2017,Mumbai,Diesel,64470,Manual,1,16769
2603,Honda,1.5L I-VTEC VX,780000,2017,Mumbai,Petrol,18069,Manual,2,15249
2604,Tata,XZA PLUS PETROL,599000,2019,Mumbai,Petrol,20418,Automatic,1,11711
2605,Hyundai,ASTA 1.2 KAPPA VTVT,581000,2017,Mumbai,Petrol,26020,Manual,1,11359
2606,Maruti,VXI,373000,2015,Mumbai,Petrol,9934,Manual,1,7292
2607,Hyundai,SX PLUS 1.6 PETROL DUAL TONE,795000,2016,Mumbai,Petrol,68240,Manual,1,15542
2608,Hyundai,ASTA U2 1.2 CRDI,506000,2017,Mumbai,Diesel,79192,Manual,1,9892
2609,Volkswagen,GT TSI AT,548000,2015,Mumbai,Petrol,97181,Automatic,2,10714
2610,Honda,1.5L I-VTE V CVT,782000,2017,Mumbai,Petrol,72515,Automatic,2,15288
2611,Hyundai,SX PLUS 1.6 DIESEL,1009000,2017,Mumbai,Diesel,42736,Manual,2,19205
2612,Tata,XM SUNROOF DIESEL,970000,2022,Mumbai,Diesel,74072,Manual,1,18463
2613,Toyota,PREMIUM GRADE MT,1000000,2022,Mumbai,Petrol,12970,Manual,1,19034
2614,Honda,1.5L I-VTEC V MT,419000,2012,Mumbai,Petrol,43073,Manual,1,8192
2615,Toyota,V,467000,2014,Mumbai,Petrol,61614,Manual,2,9130
2616,Maruti,VXI CNG,421000,2017,Mumbai,CNG,82305,Manual,1,8231
2617,Honda,1.2L I-VTEC VX,691000,2019,Mumbai,Petrol,14014,Manual,1,13509
2618,Maruti,VXI + (O) AMT,494000,2017,Mumbai,Petrol,14821,Automatic,1,9658
2619,Hyundai,S 1.2 CNG,739000,2020,Mumbai,CNG,17931,Manual,1,14448
2620,Toyota,V CVT,799000,2019,Mumbai,Petrol,27355,Automatic,1,15621
2621,Hyundai,ASTA 1.2,523000,2015,Mumbai,Petrol,29783,Manual,1,10225
2622,Honda,1.2L I-VTEC VX AT,577000,2017,Mumbai,Petrol,46263,Automatic,1,11280
2623,Tata,XZA PETROL,547000,2018,Mumbai,Petrol,37241,Automatic,1,10694
2624,Maruti,VXI (O) CNG,419000,2017,Mumbai,CNG,77788,Manual,2,8192
2625,Ford,TITANIUM 1.5L SPORTS(SUNROOF) DIESEL,958000,2020,Mumbai,Diesel,39352,Manual,1,18235
2626,Honda,1.2L I-VTEC VX MT,685650,2018,Mumbai,Petrol,36036,Manual,1,13405
2627,Renault,110 PS RXS 4X2 AMT DIESEL,904000,2019,Mumbai,Diesel,51146,Automatic,1,17207
2628,Maruti,VXI,439000,2014,Mumbai,Petrol,21438,Manual,1,8583
2629,Hyundai,1.6 SX CRDI,925000,2015,Mumbai,Diesel,86667,Manual,1,17607
2630,Maruti,ALPHA AT SMART HYBRID,1167000,2020,Mumbai,Petrol,29028,Automatic,1,22213
2631,Hyundai,SPORTZ (O) AT 1.2 KAPPA VTVT,498000,2017,Mumbai,Petrol,38444,Automatic,2,9736
2632,Tata,XZ PLUS DIESEL SUNROOF,1006000,2020,Mumbai,Diesel,54581,Manual,1,19148
2633,Maruti,VXI,643000,2021,Mumbai,Petrol,44220,Manual,1,12571
2634,Hyundai,ASTA 1.2 KAPPA VTVT,459000,2016,Mumbai,Petrol,31369,Manual,1,8974
2635,Hyundai,E PLUS 1.6 PETROL,813000,2017,Mumbai,Petrol,47755,Manual,2,15475
2636,Ford,TITANIUM 1.5L DIESEL,797300,2018,Mumbai,Diesel,22286,Manual,1,15587
2637,Maruti,VXI,329000,2013,Mumbai,Petrol,80001,Manual,1,6432
2638,Mahindra,W8 (O) 1.5 DIESEL,958000,2019,Mumbai,Diesel,56180,Manual,1,18235
2639,Maruti,ZXI Plus AMT,739000,2020,Mumbai,Petrol,12583,Automatic,2,14448
2640,Maruti,VXI + (O) AMT,459000,2017,Mumbai,Petrol,21940,Automatic,1,8974
2641,Maruti,VXI CNG,789000,2016,Mumbai,CNG,101050,Manual,1,15425
2642,Maruti,VXI,384000,2021,Mumbai,Petrol,16858,Manual,1,7507
2643,Hyundai,ASTA (O) 1.2 KAPPA VTVT,331000,2013,Mumbai,Petrol,107737,Manual,2,6471
2644,Maruti,VXI,536000,2017,Mumbai,Petrol,9675,Manual,1,10479
2645,Honda,1.5L I-VTEC V MT,809000,2019,Mumbai,Petrol,45089,Manual,1,15399
2646,Maruti,LXI,228000,2011,Mumbai,Petrol,45090,Manual,1,4457
2647,Maruti,ALPHA 1.2 AMT,630000,2020,Mumbai,Petrol,35980,Automatic,1,12317
2648,Maruti,VXI,520000,2017,Mumbai,Petrol,57546,Manual,1,10166
2649,Maruti,VDI,392000,2012,Mumbai,Diesel,63847,Manual,1,7664
2650,Hyundai,SX PLUS 1.6 PETROL,817000,2015,Mumbai,Petrol,39584,Manual,1,15551
2651,Hyundai,SX PLUS AT 1.6 PETROL,967000,2016,Mumbai,Petrol,68353,Automatic,1,18406
2652,Honda,VX MT PETROL,571000,2015,Mumbai,Petrol,66020,Manual,2,11163
2653,Maruti,VXI AMT,411000,2015,Mumbai,Petrol,27823,Automatic,1,8035
2654,Volkswagen,HIGHLINE 1.5 AT,681000,2017,Mumbai,Diesel,112554,Automatic,1,13314
2655,Volkswagen,GT TSI AT,651000,2017,Mumbai,Petrol,103619,Automatic,1,12727
2656,Maruti,VXI,335000,2018,Mumbai,Petrol,17784,Manual,1,6549
2657,Maruti,ZDI PLUS DUAL TONE,724000,2016,Mumbai,Diesel,73632,Manual,2,14154
2658,Maruti,VXI CNG,719000,2015,Mumbai,CNG,67187,Manual,1,14057
2659,Tata,XZ PLUS CNG,813000,2022,Mumbai,CNG,13833,Manual,1,15475
2660,Hyundai,ASTA (O) 1.2 MT,989000,2022,Mumbai,Petrol,17575,Manual,1,18825
2661,Hyundai,SPORTZ 1.4 CRDI,358000,2012,Mumbai,Diesel,121435,Manual,1,6999
2662,Maruti,VXI,689000,2021,Mumbai,Petrol,78582,Manual,1,13470
2663,Hyundai,ASTA 1.2,550000,2016,Mumbai,Petrol,20322,Manual,1,10753
2664,Honda,1.5L I-VTEC V MT,668000,2017,Mumbai,Petrol,88319,Manual,1,13060
2665,Honda,VX CVT PETROL,701000,2016,Mumbai,Petrol,61703,Automatic,1,13705
2666,Hyundai,1.5 SX (O) AT DIESEL,1688000,2020,Mumbai,Diesel,47604,Automatic,1,32130
2667,Hyundai,BASE 1.6 PETROL,778000,2016,Mumbai,Petrol,65117,Manual,1,15210
2668,Hyundai,E PLUS 1.6 PETROL,725000,2016,Mumbai,Petrol,52891,Manual,1,14174
2669,Hyundai,SPORTZ AMT 1.2 KAPPA VTVT,753000,2021,Mumbai,Petrol,7946,Automatic,1,14721
2670,Maruti,ZXI,478000,2015,Mumbai,Petrol,52763,Manual,1,9345
2671,Maruti,VXI CNG,408400,2016,Mumbai,CNG,100882,Manual,1,7984
2672,Maruti,ZXI AMT,485000,2018,Mumbai,Petrol,28978,Automatic,2,9482
2673,Hyundai,ASTA 1.2 KAPPA VTVT,479000,2016,Mumbai,Petrol,19168,Manual,1,9365
2674,Maruti,ZXI,503000,2016,Mumbai,Petrol,25559,Manual,1,9834
2675,Hyundai,SX PLUS 1.0 TURBO DCT,970000,2019,Mumbai,Petrol,34499,Automatic,1,18463
2676,Maruti,VXI,323000,2012,Mumbai,Petrol,123951,Manual,1,6315
2677,Hyundai,ASTA 1.2 KAPPA VTVT,729000,2019,Mumbai,Petrol,15742,Manual,1,14252
2678,Tata,XZ DIESEL,812000,2021,Mumbai,Diesel,40923,Manual,1,15456
2679,Hyundai,2.0 SX(O) AT PETROL,998000,2017,Mumbai,Petrol,98039,Automatic,1,18996
2680,Maruti,VXI CNG,410000,2016,Mumbai,CNG,70520,Manual,2,8016
2681,Tata,XZ PLUS CNG,782000,2022,Mumbai,CNG,42565,Manual,1,15288
2682,Maruti,VXI,285600,2017,Mumbai,Petrol,22971,Manual,1,5584
2683,Honda,1.5L I-VTEC V MT,658000,2016,Mumbai,Petrol,50488,Manual,2,12864
2684,Tata,XM DIESEL,627000,2019,Mumbai,Diesel,20104,Manual,2,12258
2685,Maruti,LXI CNG,333000,2013,Mumbai,CNG,31196,Manual,1,6510
2686,Hyundai,SPORTZ 1.2,505000,2015,Mumbai,Petrol,50330,Manual,1,9873
2687,Hyundai,ASTA 1.2,491000,2014,Mumbai,Petrol,45471,Manual,2,9599
2688,Maruti,VXI,454000,2015,Mumbai,Petrol,43563,Manual,1,8876
2689,Hyundai,SPORTZ 1.2 KAPPA VTVT,473000,2016,Mumbai,Petrol,16535,Manual,1,9247
2690,Hyundai,SPORTZ 1.2,260000,2011,Mumbai,Petrol,27091,Manual,1,5083
2691,Hyundai,E PLUS 1.6 PETROL,788000,2017,Mumbai,Petrol,31097,Manual,2,15406
2692,Honda,1.5L I-VTEC VX CVT,649000,2014,Mumbai,Petrol,37535,Automatic,1,12688
2693,Hyundai,ASTA 1.2 KAPPA VTVT,502000,2017,Mumbai,Petrol,100006,Manual,2,9814
2694,Hyundai,E PLUS 1.6 PETROL,857000,2017,Mumbai,Petrol,25217,Manual,1,16312
2695,Hyundai,SPORTZ PLUS 1.2,655000,2019,Mumbai,Petrol,47575,Manual,2,12805
2696,Maruti,DELTA 1.2,450000,2017,Mumbai,Petrol,75447,Manual,1,8798
2697,Maruti,ZXI PLUS,710000,2019,Mumbai,Petrol,60804,Manual,1,13881
2698,Hyundai,MAGNA 1.2 KAPPA VTVT,386000,2015,Mumbai,Petrol,41378,Manual,1,7546
2699,Honda,1.5L I-VTEC V MT,712000,2017,Mumbai,Petrol,48661,Manual,1,13920
2700,Honda,1.5L I-VTEC SV,573000,2015,Mumbai,Petrol,43070,Manual,2,11202
2701,Maruti,VXI REGAL EDITION,409000,2013,Mumbai,Petrol,50538,Manual,1,7996
2702,Volkswagen,GT TSI AT,559000,2015,Mumbai,Petrol,77307,Automatic,2,10929
2703,Maruti,VXI,302000,2013,Mumbai,Petrol,77907,Manual,1,5904
2704,Maruti,VXI CNG,490000,2020,Mumbai,CNG,19126,Manual,1,9580
2705,Maruti,ALPHA  AT 1.4  PETROL,605000,2017,Mumbai,Petrol,106136,Automatic,1,11828
2706,Hyundai,SX PLUS 1.6 PETROL,811000,2015,Mumbai,Petrol,45212,Manual,1,15437
2707,Maruti,VXI PLUS AMT,434000,2020,Mumbai,Petrol,27890,Automatic,1,8485
2708,Hyundai,FLUIDIC 4S 1.6 VTVT S AT,628000,2015,Mumbai,Petrol,45203,Automatic,1,12278
2709,Honda,1.5L I-VTEC VX CVT,778000,2017,Mumbai,Petrol,62176,Automatic,1,15210
2710,Toyota,V,429000,2015,Mumbai,Petrol,62741,Manual,2,8387
2711,Hyundai,1.6 SX (O) CRDI MT,1059000,2017,Mumbai,Diesel,47089,Manual,1,20157
2712,Hyundai,SPORTZ 1.2,514000,2014,Mumbai,Petrol,43733,Manual,1,10049
2713,Maruti,VDI SHVS,817000,2017,Mumbai,Diesel,104754,Manual,1,15551
2714,Maruti,LXI CNG 1.0,616000,2021,Mumbai,CNG,88795,Manual,1,12043
2715,Maruti,ZXI,605000,2017,Mumbai,Petrol,51019,Manual,1,11828
2716,Hyundai,E PLUS 1.6 PETROL,801000,2017,Mumbai,Petrol,60448,Manual,1,15246
2717,Ford,TITANIUM 1.5L PETROL AT,601000,2016,Mumbai,Petrol,20137,Automatic,2,11750
2718,Hyundai,1.6 VTVT SX (O) AT,919000,2017,Mumbai,Petrol,56667,Automatic,1,17492
2719,Maruti,DELTA PETROL 1.2,513000,2017,Mumbai,Petrol,76028,Manual,1,10029
2720,Tata,XM PETROL,699000,2019,Mumbai,Petrol,42959,Manual,1,13666
2721,Hyundai,1.4 SX,609000,2016,Mumbai,Diesel,117092,Manual,2,11906
2722,Honda,2.4 AWD AT,891000,2014,Mumbai,Petrol,61741,Automatic,1,16959
2723,Maruti,LXI CNG,417000,2017,Mumbai,CNG,74706,Manual,1,8152
2724,Tata,XZA PLUS PETROL,929000,2019,Mumbai,Petrol,9848,Automatic,1,17683
2725,Hyundai,SPORTZ 1.2 KAPPA VTVT,452000,2016,Mumbai,Petrol,61431,Manual,1,8837
2726,Maruti,VXI,224000,2010,Mumbai,Petrol,62396,Manual,1,4379
2727,Hyundai,1.6 VTVT SX (O) AT,944000,2019,Mumbai,Petrol,54945,Automatic,1,17968
2728,Maruti,ZETA CVT PETROL 1.2,593000,2017,Mumbai,Petrol,51536,Automatic,1,11593
2729,Maruti,ZETA PETROL 1.2,586000,2017,Mumbai,Petrol,34423,Manual,1,11456
2730,Maruti,VDI,658000,2017,Mumbai,Diesel,98780,Manual,1,12864
2731,Honda,1.5L I-VTEC SV,510000,2014,Mumbai,Petrol,95106,Manual,1,9971
2732,Maruti,VXI,423000,2013,Mumbai,Petrol,55225,Manual,1,8270
2733,Maruti,ZETA CVT PETROL 1.2,894000,2021,Mumbai,Petrol,9183,Automatic,1,17016
2734,Maruti,ZETA PETROL 1.2,564000,2016,Mumbai,Petrol,36777,Manual,1,11026
2735,Hyundai,MAGNA CNG,452000,2018,Mumbai,CNG,50058,Manual,2,8837
2736,Maruti,DELTA PETROL 1.2,520000,2017,Mumbai,Petrol,38724,Manual,1,10166
2737,Maruti,ALPHA 1.5 SHVS PETROL,929000,2021,Mumbai,Petrol,4756,Manual,1,17683
2738,Hyundai,SX PLUS 1.6 PETROL,799000,2016,Mumbai,Petrol,118621,Manual,1,15621
2739,Hyundai,MAGNA 1.2 KAPPA VTVT,371000,2015,Mumbai,Petrol,23532,Manual,2,7253
2740,Maruti,ALPHA CVT PETROL 1.2,613000,2017,Mumbai,Petrol,78327,Automatic,1,11984
2741,Maruti,VXI (O) CNG,573000,2021,Mumbai,CNG,58536,Manual,1,11202
2742,Maruti,ZXI+,521000,2015,Mumbai,Petrol,58212,Manual,2,10186
2743,Hyundai,SX PLUS AT 1.6 PETROL,1020000,2017,Mumbai,Petrol,59563,Automatic,2,19415
2744,Honda,1.5L I-VTEC VX CVT,654000,2015,Mumbai,Petrol,114892,Automatic,1,12786
2745,Maruti,ALPHA PETROL 1.2,591000,2016,Mumbai,Petrol,35739,Manual,1,11554
2746,Hyundai,S 1.6 PETROL,774000,2016,Mumbai,Petrol,99207,Manual,1,15132
2747,Maruti,VXI,262000,2011,Mumbai,Petrol,18060,Manual,1,5122
2748,Tata,XZA PLUS (O) DIESEL,1203000,2021,Mumbai,Diesel,22630,Automatic,1,22898
2749,Tata,XZA PLUS (O) PETROL DUAL TONE,992000,2020,Mumbai,Petrol,18202,Automatic,2,18882
2750,Maruti,VXI CNG,443000,2020,Mumbai,CNG,53587,Manual,2,8661
2751,Maruti,VXI,348000,2013,Mumbai,Petrol,29486,Manual,1,6803
2752,Maruti,DELTA PETROL 1.2,570000,2018,Mumbai,Petrol,27030,Manual,1,11144
2753,Maruti,ALPHA  AT 1.5 SHVS PETROL,781000,2018,Mumbai,Petrol,29857,Automatic,2,15269
2754,Hyundai,SX PLUS AT 1.6 PETROL,1015000,2017,Mumbai,Petrol,68229,Automatic,1,19320
2755,Maruti,LXI CNG,351000,2014,Mumbai,CNG,80188,Manual,1,6862
2756,Honda,1.5L I-VTEC VX,841000,2017,Mumbai,Petrol,31949,Manual,1,16008
2757,Honda,1.5L I-VTEC VX CVT,648000,2016,Mumbai,Petrol,82845,Automatic,2,12669
2758,Maruti,VXI,487000,2017,Mumbai,Petrol,74478,Manual,1,9521
2759,Maruti,ZXI 1.2 AMT,622000,2020,Mumbai,Petrol,18577,Automatic,1,12160
2760,Maruti,DELTA PETROL 1.2,504000,2016,Mumbai,Petrol,51002,Manual,2,9853
2761,Honda,1.5L I-VTE V CVT,932000,2019,Mumbai,Petrol,17459,Automatic,1,17740
2762,Hyundai,SPORTZ (O) AT 1.2 KAPPA VTVT,593000,2017,Mumbai,Petrol,23315,Automatic,1,11593
2763,Tata,XZ PLUS DIESEL,770000,2018,Mumbai,Diesel,70896,Manual,2,15054
2764,Maruti,LXI,244000,2011,Mumbai,Petrol,38412,Manual,1,4770
2765,Maruti,ZETA 1.2 AMT,604000,2019,Mumbai,Petrol,11396,Automatic,1,11808
2766,Maruti,VDI AMT,712000,2017,Mumbai,Diesel,43440,Automatic,2,13920
2767,Renault,RXT 1.0 AMT (O),473000,2020,Mumbai,Petrol,22189,Automatic,2,9247
2768,Maruti,LXI CNG,462000,2021,Mumbai,CNG,15286,Manual,2,9032
2769,Renault,RXT 0.8,507000,2021,Mumbai,Petrol,7779,Manual,1,9912
2770,Maruti,ALPHA  AT 1.5 SHVS PETROL,1007000,2021,Mumbai,Petrol,8740,Automatic,1,19167
2771,Maruti,ZDI PLUS,692000,2017,Mumbai,Diesel,78352,Manual,1,13529
2772,Honda,1.2L I-VTEC V CVT,717000,2018,Mumbai,Petrol,43028,Automatic,1,14017
2773,Maruti,DELTA 1.2,425000,2017,Mumbai,Petrol,102374,Manual,1,8309
2774,Tata,XZA PETROL,518000,2018,Mumbai,Petrol,23658,Automatic,1,10127
2775,Tata,XZ 1.2,946000,2021,Mumbai,Petrol,17657,Manual,1,18006
2776,Tata,XZA PLUS (HS) PETROL,1172000,2022,Mumbai,Petrol,6818,Automatic,1,22308
2777,Maruti,VXI CNG,467000,2015,Mumbai,CNG,17940,Manual,2,9130
2778,Hyundai,ASTA 1.2 (O),724000,2019,Mumbai,Petrol,46785,Manual,2,14154
2779,Mahindra,W8 (O) 1.2 PETROL,899000,2019,Mumbai,Petrol,69347,Manual,1,17112
2780,Tata,XZA PLUS DIESEL,826000,2018,Mumbai,Diesel,109357,Automatic,1,15722
2781,Hyundai,E PLUS 1.6 PETROL,758000,2017,Mumbai,Petrol,104232,Manual,1,14819
2782,Hyundai,1.6 SX (O) CRDI MT,1020000,2018,Mumbai,Diesel,55220,Manual,1,19415
2783,Maruti,ALPHA PETROL 1.2,575000,2017,Mumbai,Petrol,49612,Manual,1,11241
2784,Hyundai,SPORTZ PLUS 1.2,695000,2019,Mumbai,Petrol,27416,Manual,1,13587
2785,Honda,1.2L I-VTEC ZX CVT,818000,2021,Mumbai,Petrol,53546,Automatic,1,15570
2786,Honda,1.5L I-VTEC VX CVT,744000,2015,Mumbai,Petrol,54688,Automatic,1,14545
2787,Maruti,ZETA PETROL 1.2,548000,2017,Mumbai,Petrol,68949,Manual,2,10714
2788,Maruti,ZETA CVT PETROL 1.2,823000,2019,Mumbai,Petrol,24499,Automatic,1,15665
2789,Maruti,VXI,398000,2020,Mumbai,Petrol,59204,Manual,1,7781
2790,Tata,XZA PLUS PETROL,732000,2018,Mumbai,Petrol,81247,Automatic,1,14311
2791,Honda,1.2L I-VTEC VX CVT,853000,2021,Mumbai,Petrol,8973,Automatic,1,16236
2792,Hyundai,SPORTZ AT 1.2 KAPPA VTVT,588000,2018,Mumbai,Petrol,44223,Automatic,2,11496
2793,Honda,1.5L I-DTEC VX MT,752000,2018,Mumbai,Diesel,108748,Manual,1,14702
2794,Maruti,VXI (O),372000,2018,Mumbai,Petrol,11638,Manual,1,7273
2795,Maruti,VXI (O) CNG,486000,2020,Mumbai,CNG,41047,Manual,1,9501
2796,Maruti,VXI AMT,635000,2017,Mumbai,Petrol,24694,Automatic,1,12414
2797,Maruti,LXI CNG,390000,2019,Mumbai,CNG,88667,Manual,1,7625
2798,Maruti,ZDI,703000,2017,Mumbai,Diesel,64908,Manual,1,13744
2799,Honda,1.5L I-VTEC SV,602000,2015,Mumbai,Petrol,23518,Manual,1,11769
2800,Honda,1.2L I-VTEC SX,433000,2016,Mumbai,Petrol,111247,Manual,2,8465
2801,Tata,XZ PLUS PETROL SUNROOF,1016000,2021,Mumbai,Petrol,57685,Manual,1,19339
2802,Maruti,ZETA CVT PETROL 1.2,655000,2018,Mumbai,Petrol,25238,Automatic,1,12805
2803,Hyundai,SPORTZ (O) AT 1.2 KAPPA VTVT,558000,2017,Mumbai,Petrol,62721,Automatic,1,10909
2804,Maruti,LXI CNG 1.0,635000,2021,Mumbai,CNG,22653,Manual,1,12414
2805,Maruti,ZXI,471000,2014,Mumbai,Petrol,72202,Manual,2,9208
2806,Maruti,VXI CNG,479000,2020,Mumbai,CNG,44001,Manual,1,9365
2807,Maruti,ZETA PETROL 1.2,567000,2017,Mumbai,Petrol,57040,Manual,1,11085
2808,Maruti,VXI,441000,2015,Mumbai,Petrol,57054,Manual,1,8622
2809,Volkswagen,HIGHLINE PLUS 1.0 TSI AT,1209000,2021,Mumbai,Petrol,18837,Automatic,1,23012
2810,Maruti,LXI,266000,2016,Mumbai,Petrol,47233,Manual,2,5200
2811,Maruti,VXI AMT,402000,2016,Mumbai,Petrol,36056,Automatic,2,7859
2812,Maruti,DELTA CVT PETROL 1.2,566000,2017,Mumbai,Petrol,87044,Automatic,1,11065
2813,Honda,1.2L I-VTEC VX,809000,2022,Mumbai,Petrol,8007,Manual,1,15399
2814,Maruti,DELTA PETROL 1.2,534000,2017,Mumbai,Petrol,51768,Manual,1,10440
2815,Mahindra,W8 (O) 1.2 PETROL AMT,1212000,2021,Mumbai,Petrol,21041,Automatic,1,23069
2816,Maruti,ZXI,434000,2017,Mumbai,Petrol,43682,Manual,1,8485
2817,Maruti,ALPHA 1.5 SHVS PETROL,836000,2019,Mumbai,Petrol,16602,Manual,1,15912
2818,Maruti,VXI CNG,413000,2020,Mumbai,CNG,71274,Manual,1,8074
2819,Maruti,LXI CNG,339000,2014,Mumbai,CNG,77988,Manual,1,6628
2820,Skoda,STYLE 1.5 TDI AT,631000,2016,Mumbai,Diesel,114247,Automatic,2,12336
2821,Hyundai,1.6 VTVT SX AT,713000,2016,Mumbai,Petrol,65701,Automatic,2,13939
2822,Honda,1.5L I-VTEC VX CVT,658000,2015,Mumbai,Petrol,70007,Automatic,2,12864
2823,Maruti,LXI CNG 1.0,734000,2022,Mumbai,CNG,7978,Manual,1,14350
2824,Maruti,ZETA 1.4  AT PETROL,726000,2018,Mumbai,Petrol,92294,Automatic,1,14193
2825,Honda,VX CVT PETROL,620000,2015,Mumbai,Petrol,71105,Automatic,1,12121
2826,Hyundai,E PLUS 1.6 PETROL,784000,2017,Mumbai,Petrol,81347,Manual,1,15327
2827,Maruti,VXI,437000,2014,Mumbai,Petrol,60379,Manual,1,8543
2828,Maruti,S 1.5 MT PETROL,915000,2020,Mumbai,Petrol,42385,Manual,2,17416
2829,Maruti,LXI CNG,341000,2013,Mumbai,CNG,39460,Manual,1,6667
2830,Honda,1.5L I-VTEC VX CVT,986000,2019,Mumbai,Petrol,24122,Automatic,2,18768
2831,Hyundai,SPORTZ 1.2 KAPPA VTVT,535000,2018,Mumbai,Petrol,10022,Manual,1,10459
2832,Hyundai,MAGNA 1.2,501000,2016,Mumbai,Petrol,61636,Manual,2,9795
2833,Maruti,ZETA PETROL 1.2,610000,2017,Mumbai,Petrol,15413,Manual,2,11926
2834,Maruti,LXI CNG,345000,2014,Mumbai,CNG,84895,Manual,1,6745
2835,Maruti,VXI CNG,465000,2021,Mumbai,CNG,39855,Manual,1,9091
2836,Maruti,ZXI PLUS,654000,2022,Mumbai,Petrol,9649,Manual,1,12786
2837,Hyundai,SPORTZ 1.2 KAPPA VTVT,505000,2018,Mumbai,Petrol,20771,Manual,1,9873
2838,Hyundai,SX PLUS AT 1.6 PETROL,1033000,2017,Mumbai,Petrol,45194,Automatic,1,19662
2839,Honda,1.5L I-VTEC V MT,597000,2016,Mumbai,Petrol,71665,Manual,1,11671
2840,Honda,1.5L I-VTEC VX CVT,758000,2016,Mumbai,Petrol,34362,Automatic,1,14819
2841,Maruti,VXI,342000,2015,Mumbai,Petrol,85180,Manual,2,6686
2842,Hyundai,SX PLUS AT 1.6 PETROL,943000,2016,Mumbai,Petrol,79576,Automatic,1,17949
2843,Hyundai,ERA EXECUTIVE,485000,2019,Mumbai,Petrol,16657,Manual,1,9482
2844,Maruti,VXI,526000,2017,Mumbai,Petrol,30866,Manual,1,10283
2845,Maruti,DELTA CVT PETROL 1.2,748000,2019,Mumbai,Petrol,5693,Automatic,1,14624
2846,Toyota,J CVT,999000,2021,Mumbai,Petrol,16841,Automatic,1,19015
